,comment,sentimen
4287,"Alhamdulillah .. gaji guru dan honorer naek .. smoga mutu pendidikan di indonesia menjadi lebih baik.. jangan lupa mister presiden out put nya ketika anak2 kita lulus sekolah agar di berikan kemudahan untuk mencari pekerjaan.. artinya pemerintah menyiapkn pekerjaan bagi lulusan sekolah2 di indonesia.. jangan seperti pemerintahan mulyono banyak janji tp implementasi kosong.. lowongan kerja diberikn kepd tk asing sementara tk indonesia banyak nganggur.. tksh smoga benar2 mister presiden bekerja untuk kemajuan bangsa, aman sejahtera jauh dari rasa ketakutan dan kehawatiran ..",Neutral
4288,Kayak gini masih ada yg menghujat???,Neutral
4289,Terimakasih bpk prabowo.semoga bpk persiden  ber tambah umur Amiin,Neutral
4290,Guru honoren di swasta yang blm bersertifikat bgmna pak?,Neutral
4291,Masya Allah semoga sehat panjang umur bpk presidenku❤,Neutral
4292,"Ayo pak prabowo gas,sikat para koruptor2 , 
Usut 271T..dana sgtu bisa mensejahterakan para guru dan seluruh  rakyat indonesia dan lebih bermanfaat banyak. 
Bersama pak presiden prabowo Ayo Dukung dan bahu membahu untuk kemajuan bangsa Indonesia. 💪",Neutral
4293,Sehat selalu Bapak presiden Kami,Neutral
4294,Doa Teristimewa dr guru se-Indonesia buat bpk presiden dan wakil presiden ❤❤❤🤲🤲🤲😭😭😭jaya guruku jaya negeriku jaya Kabinet merah putih ❤❤❤,Neutral
4295,Alhamdulillah.... 🇮🇩,Neutral
4296,yidak sslah memilih pak Prabowo,Neutral
4297,"Merinding Kulo pak, mirengke pidato njenengan, nderek mrebes Mili, sehat"", bahagia selalu kagem njenengan Bapak Prabowo beserta menteri"" kabinet merah putih.",Neutral
4298,"Terharu dengarnya saat pak presiden prabowo berpidato, walaupun sya pekerja buru kasar di perusahaan memang sudah selayaknya gaji guru di naikan, berkat gurulah sehingga kmi bisa membaca, dan bisa mempunyai ijazah dan bisa mempunyai wawasan yg luas dan berkat guru kami bisa bekerja di perusahaan maupun kantor dll, gaji guru tdk seberapa di terima di bandingkan kami yg punya kerja di perusahaan yg sampai 10jutaa perbulan bahkan lebih yg kami terima, sudah sepantasnya gaji guru itu di naikan. Terimakasih pak presiden dan wakil presiden kami hormat kami untuk anda pak dan smua tim pemerintah 🙏🙏",Neutral
4299,"Alhamdulillah.. , Alhamdulillah, Alhamdulillah.. 😢❤😭🥺",Neutral
4300,Merdeka,Neutral
4301,"Ingin mengucapkan terimakasih kepada guruku semua , kuselipkan doa untukmu semua wahai Bapak dan ibu guruku selepas solat kupanjatkan doa agar allah memasukan guru semua kedalam surga amiin❤",Neutral
4302,"Itu dari jaman pak SBY sudah ada pak, namanya sertifikasi guru, guru yg sudah bersertifikasi dapet tunjangan 1 bulan gaji, tapi di rapel turun 3 bulan sekali. Dan rata2 guru PNS yang dapat😂. Yang honor menangis",Neutral
4303,"Pak Presiden , pensiunan Guru juga dinaikkan pak....",Neutral
4304,"Masyaalloh..,..mulia sekali hati mu wahai yg mulia presiden indonesia ke 8. 
Kamu semua rakyat indonesia bangga dg bpk.
Mengapa tdk dari tahun tahun yg lalu ya ....bpk jadi presiden....
Sehat selalu presidenku........",Neutral
4305,"Guru terus to pak,,, KESEHTAN  gmna Nic, mana gk pernah ad libur nya..",Neutral
4306,Pak Presiden tolong bantu kami mahasiswa akhir yang mau ujian skripsi harus keluarkan duit banyak😩,Neutral
4307,Terima kasih presidenku. Guru hebat Indonesia kuat.  Salam hangat dari NTT,Neutral
4308,🔥🔥🔥,Neutral
4309,"terimakasih Pak Presiden utk hati yg luar biasa utk sekolah, utk guru, utk siswa, utk org kecil, sehat2 slalu pak presiden🙏💕💕💕💕💕💕💕",Neutral
4310,Hari guru thn ini semoga mjd tonggak kemajuan bangsa di bawah Presiden Prabowo Subianto yg paduli dan perhatian kpd guru. Aamiin ya Allah.,Neutral
4311,Semogah guru dan tendon yang masuk  daftar dapodik pusat  cepat di angkat karna banyak yang hampir pensiun blom di angkat,Neutral
4312,Setuju kan sae,Neutral
4313,Sudah sepantasnya para murid kelak lebih hebat dari gurunya...karna itulah tujuan para guru,Neutral
4314,"MERINDING DENGARNYA,DAN SYA SANGAT BANGGA DAN SANGAT TERHARU MENDENGARNYA.. ALHAMDULILAH PILIHANKU TIDAK MELESET .. TERIMA KASIH PAK TELAH MEMENTINGKAN RAKYAT.",Neutral
4315,"Selama ini ternyata hanya pak prabowo yg sebenarnya di tunggu2 rakyat, miskinkan para koruptor di negara ini pak prabowo...rakyat selalu di belakang anda",Neutral
4316,Alhamdulillah ya Allah ngkao berikan kami pemimpin yg luar biasa,Neutral
4317,"Terimakasih Bapak presiden yang sudah memberikan penghargaan kepada guru guru kita. Pertanyaannya Guru seperti apa yang bisa memajukan pendidikan bangsa ini. Dapatkan kita berharap banyak kepada guru yang kesehariannya / rutinitasnya mengajarkan keilmuan dan sibuk dengan administrasi pendukungnya, mereka kurang peduli/ acuh dengan keadaan bangsa yang akan dididik. Tugas mencerdaskan kehidupan bangsa itu seperti apa road mapnya? Guru guru perlu ditingkatkan wawasan kebangsaannya, jangan jadikan profesi guru sekedar mata pencaharian seperti pekerjaan lain. Mohon maaf, salah satu"" kegagalan"" guru,  belum mampu menghasilkan lulusan yang berfikir kritis, mandiri, cinta tanah air, dll. Koruptor yang banyak hari ini, penjudi online, terpilihnya para pemimpin yang tidak layak/ hasil manipulasi adalah cerminan dari rakyat yang masih bodoh/ tidak mampu berpikir kritis. Diakhir tahun, ramai ramai instansi mengajukan kegiatan seolah olah untuk peningkatan mutu guru, tapi yang jelas menghabiskan anggaran?  Jadi menurut saya, bapak presiden harus berani juga melihat bobroknya dunia pendidikan dan keadaan ril ideologi guru guru kita , jangan kita sampai menyesal dikemudian hari target mencerdaskan kehidupan bangsa tidak berhasil🙏🙏🙏",Neutral
4318,Sehat terus bapak presiden ❤,Neutral
4319,"Bapak, di Banjarbaru Kalimantan Selatan sedang ada penyelewengan suara terbanyak di Pemilu Walkot 🙏🏻🙏🏻🙏🏻. Mohon bantu kami menyelamatkan demokrasi di kota kami, Bapak 🙏🏻🙏🏻🙏🏻",Neutral
4320,Setuju utk oknum guru yg baik dan berdedikasi tapi syg g semua guru sprti itu ada jg guru yg berpendidikan tp tidak dg perkataannya.,Neutral
4321,Mantap Hebat Salut Baru Kali ini Presiden yg kita Cintai Menangis Semoga Pa Prabowo Subianto Presiden ku tercinta Selalu Dalam Lindungan Allah dn Inayah Allah Panjang umur sehat selalu Aamiin aamiin aamiin aamiin aamiin aamiin aamiin aamiin aamiin Yaa Robal Aalamiin Al'Fatihah Qobul Qobul Qobul Qobul Qobul Qobul 🤲🏻🤲🏻❤️🇮🇩🇮🇩.,Neutral
4322,"Tuhan memberkatimu dgn kesehatan dan kekuatan Pak Prabowo, engkau bagaikan malaikat yg diutus Tuhan untuk mengerjakan segala kepentingan rakyat Indonesia 🙏😇",Neutral
4323,Love u my presiden❤❤,Positive
4324,"Alhmdulillah Semoga di masa kepemimpinan pak Prabowo Gibran Para Guru Kita Gajinya Lebih Layak, Semangat untuk para Guru Kita di seluruh Indonesia 🇲🇨",Neutral
4325,Semoga beliu sehat selalu pak presiden pak prabowo sehat amin salam settong dere madura,Neutral
4326,Mataafff pa prabowoooo,Neutral
4327,Sehat selalu pa  prabowo,Neutral
4328,"Kalau guru yg mengajar di sekolah swasta bagaimana Bapak, apakah gajinya naik juga?",Neutral
4329,MasyaAllah tabarrokallah bp Terimakasih.👏👏,Neutral
4330,Saya yakin 90 persen yg melihat ini pasti terharuu,Neutral
4331,Jgn hanya guru pak..kesehatan juga..,Neutral
4332,Pak perhatikan juga TNI / POLRI yg bekerja 24 jam untuk negara ini mohon gajinya dinaikan selayaknya,Neutral
4333,"Alhamdulillah ya Allah
Semoga bpk sht selalu dan oara guru salu smngt dlm mengajar gwnerasi bngsa yg baik dan hebat",Neutral
4334,MasyaAllah...barakallahu fiik. Menyala presidenkuuuu. Semoga Allah memudahkan perjuanganmu.,Neutral
4335,Sehat selalu pa  prabowo,Neutral
4336,Kalo pak prabowo mnamba gaji guru pansiyun adil pak Terima kaseh pakatasprhatin  bapak kami sangat cocok Bpk yg tegas,Neutral
4337,❤❤❤ presidenku,Neutral
4338,Alhamdulillah.... Alhamdulillah... Alhamdulillahirrobil'alamin...🤲🤲🤲,Neutral
4339,"Kurikulum pendidikan Indonesia
   Kembalikan saja pada kurikulum Saman pak Sukarno dan pak Suharto
    PMP harus di kembalikan pada sistem PMP
   PMP ,pendidikan moral pancasila,karna di PMP semua. Sudah terangkum tentang kepribadian yg baik

Indonesia sudah jauh melenceng dari norma norma orang Indonesia asli",Neutral
4340,Mungkin Pak Prabowo satu satunya Presiden yg menangis di depan rakyat karena ikhlas mengabdi dan mencintai rakyatnya dengan tulus ❤❤❤,Neutral
4341,Semoga PK presiden sehat slalu...amiin,Neutral
4342,President seumur hidup ..,Neutral
4343,Mntap gas bersih2 pak,Neutral
4344,Sehat selalu presiden Prabowo❤❤,Neutral
4345,"Terimakasih Bpk Presiden RI, semoga yg PPPK juga menerima kesejahteraannya di masa  PENSIUN  Aamiin YRA",Neutral
4346,"Ikut terharuuu...Bapak Presiden,trmkshhh bapak.",Neutral
4347,Gajih honor kapan naik,Neutral
4348,Luar biasa pemimpin amanah dan baik,Neutral
4349,"Program ini harus di kawal Pak Presiden, krna setelah sampai di daerah, biasanya banyaknyg di potong. Mohon supaya transfer nya jgn lewat darrah. Tapi langsung ke kas sekolah. Krna kalau tidak, pasti akan ada yg bocor. 😢
Mohon di kawal dana makan gratis itu Pak. Langsung kasih sanksi tegas utk pihak2 Dinas yg masih sering mengebiri dana2 yg masuk di sekolah-sekolah",Neutral
4350,Semoga selalu diberikan Kesehatan wahai Jenderalku,Neutral
4351,Kalau satu kali gaji pokok sama saja dg sertifikasi JD tidak ada kenaikan,Neutral
4352,"Alhamdulillah … terimkasih banyak pak prabowo. Smoga Allah selalu memberikan kesehatan untuk bapak sekluarga dan selalu bahagia. Saya dari Aceh, saya terharu pak melihat ketulusan bapak dan pembuktian yang real atas segala janjinya. Sekali lagi terimakasih bnyak pak atas penghargaannya untuk kami .",Positive
4353,Dosen kapan naik pak? Tahu kah kalau gaji dosen cuma 3 jutaan? Padahal lulusan s2 loh dengan seabrek tugasnya,Neutral
4354,"Saya tidak salah telah mengidolakan Bapak Presiden Prabowo Subianto sejak 2014.. Dan tidak tau mengapa, saya begitu sangat mencintai seperti kepada bapak saya sendiri, Semoga Bapak Prabowo selalu diberikan kesehatan, semoga setiap langkah Bapak selalu dalam lindungan Alloh SWT.. Sehat selalu dan panjang umur pak ❤",Neutral
4355,"Anis minggir ,, Anis bukan kelanya PK prabowo",Neutral
4356,Turunin biaya ukt pak,Neutral
4357,"Alhamdililah,,sy sbg pensiunan guru merasa bangga kpd Bp Presiden Prabowo atas hadiah yg diberikan ke rekan2 guru seluruh indonesia",Neutral
4358,Sehat selalu pak presiden ❤,Neutral
4359,"👍👍👍saya juga trenyuh melihat bpk Presiden ikut merasakan jerih payah guru dlm mendewasakan siswa atas tingkah laku dan 
 tanggungjawab
Nya..",Neutral
4360,❤❤,Neutral
4361,"Terimakasih bapak presiden Prabowo,, anda presiden saya",Neutral
4362,Menangis mungkin dia senang skrng sudah jd mimpin negara 😅berkat bantuan,Neutral
4363,"Alfatihah wabil khusus buat presiden semoga para guru terseyum dgn kehadiran bapak presiden direpublik tercinta ini,",Neutral
4364,Dua periode pak prabowo.....yg lain gak usah dulu ya....... Pak prabowo adl orang yg paling ikhlas  dalam bekerja. Semoga sehat terus pak presiden prabowo....,Neutral
4365,Pensiunan guru naik pa gk ya gajinya..??,Neutral
4366,Trimakasi   presiden   prabowo  pinter   dan   sempurna  dapat   menjangkau   kesusahan   guru   guru    dan   masyarakat  yg   susa  dampai   saya   keluar  air  mat  mendengar   pidato   presiden   di   yutub,Neutral
4367,"Alhamdllah pak terimakasih atas semunya pak,,smoga bpk sukses slalu👍👍",Neutral
4368,pa prabowo kami minta jangan sekolaan doang yg di per banyak tapi wira usaha juga di banyakin,Neutral
4369,"Alhamdulillaah,,,mudah2an  pk prabowo skalu dlm lindungan Allaah SWT.👍👍👍❤️❤️❤️Ya Allash",Neutral
4370,"Semoga kurikulum kedepannya lebih baik lagi, demi kemajuan & kemerataan pendidikan Indonesia",Neutral
4371,Jangan guru aja yang di perhatian. Ingat pak masih banyak rakyat kurang mampu yang hidup di bawah garis kemiskinan.,Neutral
4372,"Bagus sih,,, hnya saja masih banyak guru yang tidak profesional",Neutral
4373,Kami juga mohon dimudahkan untuk test PPPK guru tahun ini,Neutral
4374,ini sudah awal yg bagus jng lupa sama ilmuan & Tenaga ahli pak,Neutral
4375,Apakah pensiunan guru jgk naik gaji nya.,Neutral
4376,"Alhamdulillah setelah dilantik secara perlahan terealisasi segala programnya satu persatu terimakasih PK... Sehat"", semoga niat baiknya dipermudah oleh Allah SWT amin",Neutral
4377,"PGRI sdh kenyang dg janji ,,,, tetap berbuat baik bagi bangsa, ada guru honorer 300 ribu/ bulan, tetap mengabdi belasan tahun. Viral Kemarin dipolisikan oleh polisi (ortu murid) ,,,, diperas agar tidak dipenjara.",Neutral
4378,❤❤❤❤❤,Neutral
4379,Masyaallah pak presiden sehat dan memimpin Indonesia lebih baik lagi,Neutral
4380,Sangat terharu..... !!!,Neutral
4381,Terima kasih pak presiden,Neutral
4382,Alhamdulillah,Neutral
4383,Masya Allah terharu dng pidato bp presiden smg segera terealisai jd pemimpin yg welas asih kami akan mendukung pemerintahan yg pro  rakyat ayo kita cerdaskan anak bangsa demi Indonesia lbh maju selamat hari guru sehat selalu presidenku,Neutral
4384,Alhamdulillah..terima kasih ya Allah..bp presiden Prabowo bener2 amanah buat rakyatnya 🙏🙏🙏,Neutral
4385,"Assalamualaikum, saya dari Lampung...BANGGA dan berterimakasih yang mendalam kepada Yang terhormat, Bapak Presiden PRABOWO SUBIANTO 🙏🙏",Neutral
4386,Ya allah panjangkanlah umur presiden & wakil presiden kami semoga amanah & sehat selalu dalam memimpin negara ini lebih baik...,Neutral
4387,"Jangan lupa pada guru khususnya guru Non PNS yang  honor, sertifikasi dan infassing yg apabila pensiun tidak ada  apa apa. Sungguh miris sekali Nasib mereka kesejahteraan mereka tdk ada masa depan.",Neutral
4388,"Guru bukan orang hebat...tapi guru selalu melahirkan orang orang hebat... Apa lagi guru yg berjuang di daerah"" pelosok....",Neutral
4389,"Jika hari ini seorang raja naik tahta           jika hari ini seorang perdana  mentri  berkuasa       jika hari ini seorang presiden sebuah  negara    jika hari ini seorang ulamak yg mulia   jika harini seorang peguam meenang bicara jika           sejarah nya dimulakan seorang guru biasa.      sebahagian dari nukilan   karya   USMAN AWANG  Sasterawan Negara Malaysia  Justeru itu   Pak Proobow menghargai jasa guru, Kerja amal jariah yg berpanjangan hingga akhirat.",Neutral
4390,Makasih pak,Neutral
4391,Masyaallah saya bangga jadi rakyat bapak... Sehat selalu presidenku. Jazakakalloh Khoiron katsiron bapak,Neutral
4392,"Air mata jenderal adalah air mata yg dipenuhi dengan ketulusan dan kejujuran dari seorang negarawan besar yg sangat luar biasa, kharismatik dan merakyat seperti bapak jenderal presiden Prabowo Subianto. Sungguh mendalam melihat segala kebaikan dan cinta bapak untuk seluruh rakyat Indonesia. Semoga anda sehat selalu, panjang umur, selalu dilindugi Tuhan dan bisa menjadi presiden seumur hidup. Amin Amin. 🇮🇩❤😭😢😍😘",Neutral
4393,Mudah2 nanti seluruh guru seIndonesia sejahtera Aamiin...,Neutral
4394,PK presiden tolong dana rehab sekolah langsung ke rekening sekolah atau istilah sewakelola pak!,Neutral
4395,Saya seorang pengusaha karena covit usaha saya jadi bangkrut. Sampe minus makan saja ngutang akhirnya jual tanah untuk modal jadi petani tapi sampe saat ini juga belum berhasil dan belum merasakan bantuan dari pemerintah.,Negative
4396,Assalamualaikum kalau boleh usul saya mau gaji pamong desa naikan pak presiden Prabowo karna ga ada pensiunan pak presiden tidak seperti guru🙏,Neutral
4397,"pak prabowo,,,, tolong kuli2 bagunan di bantu  dan pekerja prt,,,, dan peggaguran seorang wanita yang kerja diluar negri  anaknya  banyak yang jadi korban",Neutral
4398,Udah gitu potongannya ga kira kira😅,Neutral
4399,Subhanallah Alhamdulillah maturnuwun Bpk Prabowo atas kebijaksanaan yg luar biasa u Rakyat Indonesia smg sll dl Tuntunan serta Ridho ALLAAH SWT Aamiin,Neutral
4400,"Semoga sshat selalu bapak sampai perjuanganmu untuk indonesia tuntas, iyu yg engkau idam""kan dari dulu utk memajukan indonesia, semoga orang paling tulus seperti engkau selamat di dunia dan akhirat",Neutral
4401,Pak  jangan kan naik yg udah teken kontrak  belum ada gai mau setahun uji napak bayang kan sedang kan kota disuruh aktip lokasi kerja daerah 3t,Neutral
4402,Jng cm Guru aj.. Pensiunan TNi jg prlu diperhatikn kesejahteraan ny..,Neutral
4403,Bpk  mantan TNI PK jgn cengeng trm ksh naik nya gaji guru gaji buruh gimana Pk... mhn diperjuangkan Pk..,Neutral
4404,Rencana ini sdh 10 tahun lalu hanya Beliau belum diberi kesempatan memimpin negara. Sekarang ketika memimpin Beliau realisasikan. Terima kasih Bpk  Presiden.,Neutral
4405,"Maaf pak tolong guru honorer di bawah naungan DEPAK diperhatikan juga.karna kesenjangan antara guru honorer DINAS sama guru honorer DEPAK sangat jauh.selama ini yg di perhatikan cmn guru"" yg di bawah naungan DINAS aja.TOLONG UNTUK PAK PRESIDEN YG TERHORMAT KAMI GURU HONORER DIBAWAH NAUNGAN DEPAK JG INGIN PERHATIKAN.",Neutral
4406,Semoga amanah pak presiden....amiiiinn ya Rabb,Neutral
4407,indonesia emas 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Neutral
4408,"Kami usul Pak,termasuk guru ngaji/ bapak ustadz dan ustadzah mohon di perhatikan/ di gaji yg cukup karena beliaulah yg memberi kan ilmu untuk dunia akhirat makasih🙏🙏🙏",Neutral
4409,Semoga terealisasi,Neutral
4410,.honoler perhatikan angkat jadi  pns,Neutral
4411,Pak baiknya lgsg TF ke rek guru. Klo lewat dinas banyak potongannya. Potongan ghoib😅😂,Neutral
4412,Karena saya tidak paham soal penambahan 1bulan gaji kalo non asn paham sertinya tambah 500rb jadi 2juta,Neutral
4413,Trmksh Pak Prabowo. Semoga bpk sll sehat,Neutral
4414,"Jangan cuma guru , ASN pegawai juga !!!",Neutral
4415,Semoga panjang umur presiden tercinta ❤❤❤❤❤❤❤❤❤❤,Neutral
4416,Pemerintahan bersih tapi kok budi arie dipelihara,Neutral
4417,"Kalau bukan karna guru qu mana mungkin  aq bisa mengenal Rabb qu. 
Allahumma Sholli Ala Muhammad  💖💖💖",Neutral
4418,"Kesehatan juga pak,disehatkan dulu,baru bisa belajar dgn baik,jadi kesehatan utama",Neutral
4419,❤❤❤❤❤,Neutral
4420,Baru sebentar sudah menaikan gaji segitu banyaknya... Ingat pak.. Program Makan gratis laksanakan dulu,Neutral
4421,""" Tidak bersyukur kepada Allah barang siapa yang tidak berterimakasih kepada manusia. ""
    Man ana...
( siapalah diriku tanpa bimbingan mu wahai guru )
Terima kasih  tak terhingga kita sampaikan kepada seluruh guru di Negara Kesatuan Republik Indonesia, semoga jasa para guru yang telah mendidik putra putri generasi bangsa menjadi ladang amal kebaikan.",Neutral
4422,Ini bedanya seseorang pemimpin negara yang punya ilmu penfidikan dengan yang tidak punya ilmu pendidikan sangat jelas sekali bedanya cara kepemimpinannya pak semoga bapak presiden prabowo panjang umur dan sehat selalu dan di jauhkan allah dari segala yang tidak baik,Neutral
