,Unnamed: 0,comment,sentimen
5196,5196,sekolah sekolah belajar belajar terus  ujungnya jd penganguran indonesia menjadi negara paling banyak menyumbang sarjana dan indonesia juga negara penyumbang penganguran terbanyak didunia  seluruh anak indonesia belajar terus jadi sarjana ujungnya jadi ojol jd tki kerja gaji kecil jualan ngak laku akibat rakyat tak sangup beli buat teknologi cangih ujungnya besi nya dicuri alatnya diambil di jual kalau pemerintah tak mampu menyediakan lapangan kerja gaji kecil jualan juga paling laku dikota kota besar tp sewanya juga besar ujungnya sensara juga,Neutral
5197,5197,sehat selalu bapak presiden presiden terbaik,Neutral
5198,5198,pajak naik 12 tepuk tangan buat menteri keuangan,Neutral
5199,5199,terimakasih presidenku tidak menyesal sudah memilih bapak di pilpres kemarin semoga guru2 honorer tanpa terkecuali mendapatkan gji 2 juta perbulan itu benar adanyakarena jujur anak nkri ini sudah mulai ogah kuliah ambil keguruan di karenakan gajinya sangat kecil,Neutral
5200,5200,gaji guru naik gpp paktapi juga perlu d perhatikan masih banyak warga rakyat kecil yg untuk makan saja kesulitan,Neutral
5201,5201,luar biasa pakapakah tambahan untuk asn sebesar gaji pokok itu bagi guru yang bersitifikasi atau tambahan diluar sertifikasi karena selama ini yang bersertifikasi memang berjalan demikian yaitu 1 kali gaji pokok apapun itu keputusannya kami para guru tetap salut dan berbangga karena guru honorer mengalami peningkatan,Neutral
5202,5202,indonesia sedang menuju ke jayaan  di era bapak prabowo subianto presiden nuswantoro gemah ripah loh jinawitoto titi tentrem kerto raharjo,Neutral
5203,5203,hidup gerindra,Neutral
5204,5204,sehat selalu pak presiden,Neutral
5205,5205,terimakasih pak prabowo  sehat selalu ya pak demi untuk memimpin negara indonesia aamiin ,Neutral
5206,5206, subhanallah,Neutral
5207,5207,masyaallah barakallahu fiik pak presiden semoga allah mudahkan dalam menjalankan amanah dan mandat dari rakyataamiin,Neutral
5208,5208,alhamdulillahi robbilalamiiinsemoga presiden dan wakil presiden ri bp prabowo subianto dan bp gibran selalu diberikan kesehatan kewarasan aman selamat sukses memimpin negeri ini sampai paripurna dan rakyat tentram damai sejahtera aamiiinn aamiiinn aamiiinn,Neutral
5209,5209,alhamdulillah matur nuwun barokalloh aamiiin,Neutral
5210,5210,tak sia sia aku pilih presiden pak pranowo terharu aku ya allah,Neutral
5211,5211,setuju presiden ku tanpa guru tidak akan ada presiden dan pejabat lainnya jdi guru pahlawan tanpa pamrih  hidup para guru2 se indonesia,Neutral
5212,5212,alhamdulillahpanjang usia  sehat selalu bapak presiden beserta menteri menteri para dpr nya para petingginya semoga indonesia berlimpah semakin bahagia makmur rukun dan bahagia langgeng terus bapak aamiin,Neutral
5213,5213,majunya sebuah negara tergantung pondasi pendidikan di kepemimpinan pak prabowo saya yakin dengan seyakin yakinnya indonesia bisa maju ,Neutral
5214,5214,smg p prabowo presiden kita bs melindungi guru dan semua rakyat indonesia,Neutral
5215,5215,smg allah swt slu mberikan kesehatan keselamatan umur yg panjang berkah dan barokah bpk prabowo aamiin yarabal alamiin ,Neutral
5216,5216,jokowi infrastrukturprabowo utk sumber daya manusiakeduanya hebat,Neutral
5217,5217,masyaallah presiden ku niat dan langkahmu tekad mu semangat mu dalam memajukan anak bangsa negri ini pantas di ancungkan 2 jempol,Neutral
5218,5218,kasihan ke presiden prabowodi kasih warisan sangat berat oleh pak jokowi warisan hutang boros ga jelashehehe,Neutral
5219,5219,gue yakin prabowo pro rakyat tapi jajarannya ini loh,Neutral
5220,5220,agus klw bwetangan2 korup terus guru ati2 korup hukum nya lebeli berat,Neutral
5221,5221,inilah presiden yang sehati dan memahami kesedihan rakyatnya bertekat mencerdaskan anak bangsa mensejahtrakan para guru sebagai pahlawan sumber ilmu ,Neutral
5222,5222,benar kata almarhum gusdurorang yg paling ikhlas utk bangsa indonesia hanya pak prabowosemoga sehat selalu pak prabowo presiden republik indonesiagbu,Neutral
5223,5223,kami bangga padamu jendral ,Neutral
5224,5224,masya allah alhamdulillah  teeima kasih bpk presiden,Neutral
5225,5225,asn naik 1 kali gaji pokok apakah itu di luar sertifikasisya tidak mengeti,Neutral
5226,5226,allahuakbar sehat selalu pak presiden ku,Neutral
5227,5227,baru kali ini saya merasa punya presiden,Neutral
5228,5228,kenapa gk dr 2014 sampean pak yg mimpin negara ini ,Neutral
5229,5229,buat apa dinaikkan meskipun tidak dinaikkan mereka tetep sejahtera kok wali murid juga perlu diperhatikan terkadang anaknya gak punya uang saku kuncinya kalo tidak ada siswa tentu siapa yang akan diajarkan artinya tidak akan ada guru kalau muridnya tidak ada wali murid juga berhak digaji biar anaknya jadi siswa gembira sekolah seperti teman temannya paling tidak 100000150000 wali murid digaji perbulan demi anak mereka,Neutral
5230,5230,ya allah sehat bpk presiden prabowopanjangkan umurnya beri kluarga yg bahagia bersama ibu masdidit aamiin,Neutral
5231,5231,semoga semakin bersemangat dalam mendidik generasi muda,Neutral
5232,5232,trimakasih bapak presiden prabowo subianto kami bangga jadi guru indonesia walaupun kami diangkat sdah lanjut usia,Neutral
5233,5233,guru non asn yg sudah tersetivikasi sudah dapat 1500000 kalau sekarang jadi 2 jt berarti cuma naik 500 ribu dan untuk yg asn dapat 1 kali gaji pokok dari dulu besaran tunjangan sertivikasi guru asn juga sudah besarannya sudah 1x gaji pokok terus program baru untuk peningkatan kesejahteraannya yang mana,Neutral
5234,5234,syukur alhamdulillah terimakasih bapak presiden prabowo sdh mmperhatikan para guru guru yg selama ini mengabdi dn  mmbimbing anak bangsa ini dgn tulus dn ikhlas,Neutral
5235,5235,luarbiasaaa,Neutral
5236,5236,kece amat sihpidao presiden sprti sdang kampanyesehingga mudh2n ini jd kesungguhan cara bpk presiden utk memimpin negara indoensia ini,Neutral
5237,5237,mari kita syukuri usaha presiden dan para menteridg meningkatkan kinerja yg semakin nyata,Neutral
5238,5238,terimakasih bapak presiden yang diswasta mohon dibantu juga,Neutral
5239,5239,pak prabowo  cinta segepok,Neutral
5240,5240,umumkan apaitu mh pribafi dati pa prabowo buat guruyg lain gak berarti,Neutral
5241,5241,beliau berpidato ngg bawa teks keren,Neutral
5242,5242,pk prabowo negarawan sejatimeskipun kebanyakaan pilpres kmarin guru memilih abah abahan tetapi sama pk prabowo guru tetap diperhatikaan kesehjahtraanya,Neutral
5243,5243,kami rakyat kecil ikut bahagia punya prisiden  bijak untuk rakyat  semoga sehat selalu,Neutral
5244,5244,saya yakin nanti orang2 pinter yg mau jadi guru lebih banyak karena sudah dihargai pemerintah guru2 sekarang ga lagi dilecehkan,Neutral
5245,5245,haru birumenyelimuti lubuk hati yg paling dalamatas apresiasi dan pengahargaan bpk presiden bpk prabowo  atas jasa guru dan telah memberikan kesejahteraaan bagi guru kami para guru d indonesia khususnya saya kepsek sdn 7 limboto d kab gorontalo senantiasa berdoasemoga bpk selalu sehat dan dalam lindungan allah swt dalam menjalankan amanah dan tugas bpk sebagai pemimpin bangasa indonesiaamiin yab alamiin ,Neutral
5246,5246,sehat selalu bapak presiden kita,Neutral
5247,5247,dosen kapan pak kami banyak yg berpenghasilan dibawah umr ,Neutral
5248,5248,pak 2 periode ya tetap saya dukung bapa prabowo presiden ku,Neutral
5249,5249,,Neutral
5250,5250,bu supriyani dan yg senasibbgmn ,Neutral
5251,5251,saya bukan guru tapi saya ikut berbahagia pak prabowo menjalankan apa yg di ucapkannya tidak seperti sebelumnya hanya janji dan di bayar dengan janji,Neutral
5252,5252,berantas mafia pendidikandari sabang sampai maureke2 periode untuk presiden prabowo subianto,Neutral
5253,5253,terimkasih pak prabowoterimakasih presidenkusehat dan panjang umur bapak presidenku,Neutral
5254,5254,jasa guru yg terbaik ,Neutral
5255,5255,pak prabowo jangan la hanya giji guru aja yang  naiktari premi panen di ptp juga naikkan kasian mwreka dari mulai tahun 2013 gak naik tarif premi panennya,Neutral
5256,5256,seandainya  anis  jadi  presiden pasti  muter muter angin saja  tak ber ktp,Neutral
5257,5257,guru swasta kemenag pak tolong dperhatikan ,Neutral
5258,5258,alhamdulillah terimakasih bapak presidenterharu semoga bapak presiden slalu sehat dan panjang umuraamiin,Neutral
5259,5259,lebay,Neutral
5260,5260,kenapa gw cengeng kalo pprabowo pidatodi tambah bliau nangistambah ga kebendung air mata ini,Neutral
5261,5261,terima kasih banyak bapak prabowo terharu pak pengen nangis terima kasih pak,Neutral
5262,5262,alhamdulillah subhanallahsemoga guru guru menjadi senang dan menambah kuwalitas pendidikan nyaya allah lindungi pemimpin kami dan para pembantu nya,Neutral
5263,5263,prabowo lbh memilih hadir diacara hari guru dibandingkan hadir di acara hut kemerdekaan negara tetangga krn prabowo tdk ingin terjd blunder kalau yg hadir wapres nya yg kaga nyambung llo memberi sambutanada pesan penting yg ingin disampaikan kpd para guru bhw kunci keberhasilan sebuah negara adalah jika rakyatnya cerdas dan berpendidikan,Neutral
5264,5264,keren pak presiden kalau sudah diperhatikan guru2 jangan ambilin khas dari murud lagi jangan jalan2 mulu sekolahnya,Neutral
5265,5265,trima kasih bapak prabowo semoga pensiunan juga ikut naik dan tni polri mudah mudahan naik semuanya aamin aamin,Neutral
5266,5266,pensiunan guru g naik gajinya pa ,Neutral
5267,5267,salam  guru patriot negara pancasila semoga tuhan yang maha esa merahmati presiden rakyat indonesiaamin,Neutral
5268,5268,kami bangga dg presiden prabowosalah 1 putra terbaik keturunan dari banyumas jawa tengahsalam dari guru2 di seluruh indonesiasht2 sllu pk presiden,Neutral
5269,5269,pmrintah yg berkuasa dari dulu hnya perhatikan asn terus kapan buruh gaji diperhatikan negara,Neutral
5270,5270,,Neutral
5271,5271,guru di ntt dulu kebanyakan tdk dukung bpk prabowo,Neutral
5272,5272,saya mendukung luthfi dan tak yasinnguehehehhee,Neutral
5273,5273,baru kali ini p prabowo nampak menangis di hadapan publik,Neutral
5274,5274,menyala guru ku,Neutral
5275,5275,utk guru asn dan p3k mendapat tambahan kesejahteraan sebesar 1x gaji pokok  maksudnya  klw direnungkan ya sebelumnya memang gitu  melalui tpgsertifikasi  apakah dari nilai itu ditambah lagi sebesar 1x gaji pokok ,Neutral
5276,5276,di tambah 10 jt perhariguru ya kaya gitu ,Neutral
5277,5277,terharu mendengar beliau pidato begitu mencintai guru guru yang mulia,Neutral
5278,5278,honorer apa asn aja nihperawatbidan yang di pelosok desa  tolong diperhatikanpara pejuang penjaga perbatasan nkrijuga sekalianjadi kalau ada pulau yang di jual sama pejabat daerah bisa terdata akurat,Neutral
5279,5279,lah mau berantas korupsi knp mentri banyak yg koruptorerlangga zulkifli dito aryo tejo kpk jg skrng bermasalah,Neutral
5280,5280,802,Neutral
5281,5281,luar biasa,Neutral
5282,5282,pnsasnpensiun yg telah mengabdi sekian lama kok tidak dinaikkan pak coba pak anggaran yad dinaikkan biar adil kita sama2 membangun bangsa,Neutral
5283,5283,terimakasih pak prabowo salam hormat,Neutral
5284,5284,hidup bapak prabowo presidenku smg sehat slmt panjg umur mlmph rejeki tentrm ayem rukun adil n makmur barokahallah aminx3 yra,Neutral
5285,5285,tinggalkan pdip tinggalkan pdip tinggalkan pdip karena tidak setuju dgn kabinet prabowo tidak setuju dgn wakil presiden karena  benci sama pa jokowi,Neutral
5286,5286,pak prabowosebaiknya gaji dpr mpr dan pejabat yg dipilih melalui pemilu gajinya diseratakan dengan pns sajabiar ketahuan mana yg akan berjuang untuk rakyat dan mana yang akan memperkaya diri dengan korupsiangka kemiskinan di indonesia masih sangat tinggi penyebabnya uang rakyat banyak yg masuk ke kantong para koruptor,Neutral
5287,5287,mungkin yg harus ada perhatian khusus adalah guru honorer dan guru yg ada di daerah pelosok mereka bertaruh nyawa demi bangsa dan negarasementara ini kesejahteraan guru tdk merata dgn beban dan tanggung jawab yg sama ada yg berpenghasilan diatas 7 jt namun tdk sedikit yg dibawah 1 juta,Neutral
5288,5288,sehat selalu dan panjang umur ya bapak presiden ,Neutral
5289,5289,terimakasih kepada yth  presiiden ri bapak prabowo subianto atas perhatiannya untuk peningkatan kualitas pendidikan dan kesejahteraan para guru,Neutral
5290,5290,ya allah sehatkan lah selalu pak prabowopanjangakan umurnya,Neutral
5291,5291,infonya bpkibu untuk honorer negri non serti apakah akan mndpt jg,Neutral
5292,5292,sebagai pensiunan guru tahun 2021 yg lalu saya bangga dan terharu atas acara ini hut guru secara nasional yg dihadiri oleh bapak presiden ri dan sejumlah menteri bapak presiden begitu tulus menyampaikan pidatonya untuk memajukan pendidikan di negeri kita sehat selalu bapak presiden inilah doa kami kepada allah swt aamiin yra,Neutral
5293,5293,bener pak hrs dinaikankrn th 2025barang kbituhan byk yg gnti harga,Neutral
5294,5294,alhamdulillah semoga pensiunan bisa tersenyum,Neutral
5295,5295,guru tingkat atas kenapa tidak naik pak presiden,Neutral
5296,5296,paakk sehatt selaluuu  dari dulu aku selalu milih bapak loh dan akhirnya bpak gak pernah mngcewkan ,Neutral
5297,5297,klo di cermatiini tdk ada kenaikan bagi asn yg sudah bersertifikasipidato ini sama halnya pidato dari pak mentricermati baik2,Neutral
5298,5298,kami di fakfak papua barat menunggu tv di sekolah,Neutral
5299,5299,smg bpk prabowo  sht sll panjang umur 2 priode amin,Neutral
5300,5300,waaahparagurulagidimanjaehoresiden,Neutral
5301,5301,bagussekali,Neutral
5302,5302,yg perlu di perhatikan itu buruh  pabrik sng umr kecil apalagi buruh tani bahkan yg paling terhina adalah guru honorer dengan gaji tidak manusiawi mikir,Neutral
5303,5303,masya alloh alhamdulillah terimakasih untuk bapak presidenku semoga bp selalu sehat pjng umur amin,Neutral
5304,5304,ikut menangis bapak prabowo perseden,Neutral
5305,5305,maunya sih di jelaskan berpa total semua kenaikannya dari asn swasta dn honorer tp tdk apa nnt juga bakan d terangakn oleh mentri2nya,Neutral
5306,5306,bravo presiden prabowo untuk guru,Neutral
5307,5307,terharu pak presidenkulove you,Neutral
5308,5308,yg pensiunan guru juga di perhatikan bapak presidin,Neutral
5309,5309,,Neutral
5310,5310,luar biasa,Neutral
5311,5311,trimakasih bapa president ,Neutral
5312,5312,terimakasih bpk presiden ri salam hormat,Neutral
5313,5313,sehat selalu bpk presiden bpk prabowo subianto,Neutral
5314,5314,semangat terus pak presden prabowo  kami di pedesan bisa terjangkau dan terpencil,Neutral
5315,5315,ponakan saya juga honorer dan saya dulu juga honorer berapa pait nya seorang guru honorer pdhl kita berjuang untuk madadrpwn bangsa terimakasih bpk president prabowo saya sangat berapriasi,Neutral
5316,5316,alhamdulillah akhirnya guru sejahterah melalui presiden yang amanah bapak prabowo subiyanto semoga bapak dilindungi allah swt  aamiin ya robbal alamiiin,Neutral
5317,5317,perhatikan jg untuk guru swasta pak,Neutral
5318,5318,mohon pembayaran kuliah jangan mahal2 kasihan yg penghasilannya kecil,Neutral
5319,5319,sehat dan panjang umur presiden ku ,Neutral
5320,5320,pernah d gaji 50 rb perbulan selanjutx 125 rbbulan dan d tahun 2019 masoh dgn 350 rbbulan d pemerintahan pak nadiem baru naik 1 jt per bulan mengabdi sbgai honorer selama 18 tahun akhirnya d tahun 2022 lulus pppk asn ,Neutral
5321,5321,ya jangan guru doang dong pak tni polri pegawai juga butuh makan,Neutral
5322,5322,istri saya guru honorer pontianak paud hanya 350 ribu naik 750 ribu selama 6 tahun,Neutral
5323,5323,semoga bpkprabowo selalu sehat dan diberi kesuksesan dlm memimpin negara ini,Neutral
5324,5324,mestinya kenaikan ppn 12 yg bikin rakyat nangis menjerit ,Neutral
5325,5325,haleluya puji tuhan trimksih pak presidenku tuhan memberkati semua niat baikmu,Neutral
5326,5326,bapak presiden bagaimana nasibnya tenaga administrasi sekolah sd yg status ptt pegawai tidak tetap yg saat ini gaji 300rb perbulan,Neutral
5327,5327,meski br skrng br akan terlealisasi bgmn sungguh ikut bangga dan senang bgmn tdk gj guru aplg guru honorer yg msh jauuuh dari lyk dulu waktu zaman kami mengajar syukurlah saat kepemimpinan bpk pres prabowo mrk pr guru diperhatikan tetap sht dan selalu dlm lindungan tuhan buat pemimpin bangsa indonesia bersama jajarannya god bless all,Neutral
5328,5328,uhuy terbaik sx presiden bagini ,Neutral
5329,5329,semoga bapak presiden prabowo subianto selalu dlm lindungan allaah swt dalam memimpin negara dan bangsa indonesia aamiin3  yrb,Neutral
5330,5330,tolong juga pak perlindungan hukum untuk para guru disekolah,Neutral
5331,5331,masih rancu gak si klo yg non asn paham deh dari 15 jd 2 nah klo yg asn jadinya tambahan 1x gaji pokok itu mksudnya gmn klo yg sertifikasi memang sdh ada itu 1 bulan gapok dan keluarnya per tw,Neutral
5332,5332,sehat selalu bpk prsiden prabowo,Neutral
5333,5333,kami para guru merasa terharu atas pidato pak prabowo semoga bapak presiden selalu sehat,Neutral
5334,5334,bismillah alhamdulillah terimakasih pak presidensemoga bapak diberi kesehatan untuk memimpin negara indonesia,Neutral
5335,5335,istri sy guruterimakasih bpk president tela memperhatikan nasib guruyg mintarkan anak anak bangsa,Neutral
5336,5336,semga sehat selalu bapak prabowo dalam setiap langkahmu memperjuangkan bangsa ini,Neutral
5337,5337,haiii para guruyg kemarin waktu pilpres terus merekomendasikan nyoblos aniesteriak dongni presiden ku prabowo subianto,Neutral
